path_audio,genre,song_name,path_video
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Juice Newton - Angel Of The Morning (Official Music Video).f140.m4a,country,Juice Newton - Angel Of The Morning (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Juice Newton - Angel Of The Morning (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kane Brown - Good as You (Official Music Video).f140.m4a,country,Kane Brown - Good as You (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kane Brown - Good as You (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kane Brown - Heaven.f140.m4a,country,Kane Brown - Heaven,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kane Brown - Heaven.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kane Brown - What Ifs ft. Lauren Alaina.f140.m4a,country,Kane Brown - What Ifs ft. Lauren Alaina,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kane Brown - What Ifs ft. Lauren Alaina.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Keith Urban - Blue Ain't Your Color (Official Music Video).f140.m4a,country,Keith Urban - Blue Ain't Your Color (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Keith Urban - Blue Ain't Your Color (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Keith Urban - The Fighter ft. Carrie Underwood (Official Music Video).f140.m4a,country,Keith Urban - The Fighter ft. Carrie Underwood (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Keith Urban - The Fighter ft. Carrie Underwood (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kenny Chesney - There Goes My Life (Official Video).f140.m4a,country,Kenny Chesney - There Goes My Life (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kenny Chesney - There Goes My Life (Official Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kid Rock - All Summer Long [Official Music Video].f140.m4a,country,Kid Rock - All Summer Long [Official Music Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kid Rock - All Summer Long [Official Music Video].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kid Rock - Picture feat. Sheryl Crow [Official Music Video].f140.m4a,country,Kid Rock - Picture feat. Sheryl Crow [Official Music Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kid Rock - Picture feat. Sheryl Crow [Official Music Video].f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kid Rock - Redneck Paradise feat. Hank Williams Jr. [Remix] [Official Music Video].f140.m4a,country,Kid Rock - Redneck Paradise feat. Hank Williams Jr. [Remix] [Official Music Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Kid Rock - Redneck Paradise feat. Hank Williams Jr. [Remix] [Official Music Video].f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lady Antebellum - Need You Now.f140.m4a,country,Lady Antebellum - Need You Now,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lady Antebellum - Need You Now.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\LANCO - Greatest Love Story.f140.m4a,country,LANCO - Greatest Love Story,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\LANCO - Greatest Love Story.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lee Ann Womack - I Hope You Dance (Official Music Video).f140.m4a,country,Lee Ann Womack - I Hope You Dance (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lee Ann Womack - I Hope You Dance (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lee Brice - Hard To Love (Official Music Video).f140.m4a,country,Lee Brice - Hard To Love (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lee Brice - Hard To Love (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lee Brice - One of Them Girls (Official Music Video).f140.m4a,country,Lee Brice - One of Them Girls (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lee Brice - One of Them Girls (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lee Brice - Rumor.f140.m4a,country,Lee Brice - Rumor,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lee Brice - Rumor.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Little Big Town - Girl Crush (Official Music Video).f140.m4a,country,Little Big Town - Girl Crush (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Little Big Town - Girl Crush (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Little Big Town - Pontoon.f140.m4a,country,Little Big Town - Pontoon,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Little Big Town - Pontoon.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lonestar - Amazed (Official Music Video).f140.m4a,country,Lonestar - Amazed (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Lonestar - Amazed (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Drunk On You (Official Music Video).f140.m4a,country,Luke Bryan - Drunk On You (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Drunk On You (Official Music Video).f137.mp4
"C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Huntin’, Fishin’, And Lovin’ Every Day (Official Music Video).f140.m4a",country,"Luke Bryan - Huntin’, Fishin’, And Lovin’ Every Day (Official Music Video)","C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Huntin’, Fishin’, And Lovin’ Every Day (Official Music Video).f137.mp4"
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - I Don't Want This Night To End.f140.m4a,country,Luke Bryan - I Don't Want This Night To End,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - I Don't Want This Night To End.f398.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Knockin' Boots (Official Music Video).f140.m4a,country,Luke Bryan - Knockin' Boots (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Knockin' Boots (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - One Margarita (Official Music Video).f140.m4a,country,Luke Bryan - One Margarita (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - One Margarita (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Play It Again (Official Music Video).f140.m4a,country,Luke Bryan - Play It Again (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Play It Again (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Roller Coaster (Official Music Video).f140.m4a,country,Luke Bryan - Roller Coaster (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Roller Coaster (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Strip It Down (Official Music Video).f140.m4a,country,Luke Bryan - Strip It Down (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - Strip It Down (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - That's My Kind Of Night (Official Music Video).f140.m4a,country,Luke Bryan - That's My Kind Of Night (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Bryan - That's My Kind Of Night (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - Beautiful Crazy.f140.m4a,country,Luke Combs - Beautiful Crazy,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - Beautiful Crazy.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - Beer Never Broke My Heart (Official Video).f140.m4a,country,Luke Combs - Beer Never Broke My Heart (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - Beer Never Broke My Heart (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - Even Though I'm Leaving (Official Video).f140.m4a,country,Luke Combs - Even Though I'm Leaving (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - Even Though I'm Leaving (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - Forever After All (Official Video).f140.m4a,country,Luke Combs - Forever After All (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - Forever After All (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - Hurricane.f140.m4a,country,Luke Combs - Hurricane,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - Hurricane.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - One Number Away.f140.m4a,country,Luke Combs - One Number Away,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - One Number Away.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - She Got the Best of Me.f140.m4a,country,Luke Combs - She Got the Best of Me,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - She Got the Best of Me.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - When It Rains It Pours.f140.m4a,country,Luke Combs - When It Rains It Pours,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Luke Combs - When It Rains It Pours.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Maddie & Tae - Die From A Broken Heart (Official Music Video).f140.m4a,country,Maddie & Tae - Die From A Broken Heart (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Maddie & Tae - Die From A Broken Heart (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Michael Ray - Get Her Back (Official Music Video).f140.m4a,country,Michael Ray - Get Her Back (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Michael Ray - Get Her Back (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Midland - Burn Out.f140.m4a,country,Midland - Burn Out,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Midland - Burn Out.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Midland - Drinkin' Problem.f140.m4a,country,Midland - Drinkin' Problem,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Midland - Drinkin' Problem.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Miley Cyrus - The Climb.f140.m4a,country,Miley Cyrus - The Climb,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Miley Cyrus - The Climb.f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Miranda Lambert - Mama's Broken Heart.f140.m4a,country,Miranda Lambert - Mama's Broken Heart,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Miranda Lambert - Mama's Broken Heart.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Miranda Lambert - Somethin' Bad (duet with Carrie Underwood) ft. Carrie Underwood.f140.m4a,country,Miranda Lambert - Somethin' Bad (duet with Carrie Underwood) ft. Carrie Underwood,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Miranda Lambert - Somethin' Bad (duet with Carrie Underwood) ft. Carrie Underwood.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Miranda Lambert - The House That Built Me.f140.m4a,country,Miranda Lambert - The House That Built Me,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Miranda Lambert - The House That Built Me.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Morgan Evans - Over For You (Official Music Video).f140.m4a,country,Morgan Evans - Over For You (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Morgan Evans - Over For You (Official Music Video).f401.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Morgan Wallen - Chasin' You (Dream Video).f140.m4a,country,Morgan Wallen - Chasin' You (Dream Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Morgan Wallen - Chasin' You (Dream Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Morgan Wallen - More Than My Hometown (Official Music Video).f140.m4a,country,Morgan Wallen - More Than My Hometown (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Morgan Wallen - More Than My Hometown (Official Music Video).f401.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Morgan Wallen - Up Down ft. Florida Georgia Line (Official Video).f140.m4a,country,Morgan Wallen - Up Down ft. Florida Georgia Line (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Morgan Wallen - Up Down ft. Florida Georgia Line (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Morgan Wallen - Whiskey Glasses (Official Video).f140.m4a,country,Morgan Wallen - Whiskey Glasses (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Morgan Wallen - Whiskey Glasses (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\My Heart's on Fire- Official Music Video.f140.m4a,country,My Heart's on Fire- Official Music Video,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\My Heart's on Fire- Official Music Video.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Neil Young - Harvest Moon [Official Music Video].f140.m4a,country,Neil Young - Harvest Moon [Official Music Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Neil Young - Harvest Moon [Official Music Video].f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Old Dominion - One Man Band.f140.m4a,country,Old Dominion - One Man Band,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Old Dominion - One Man Band.f137.mp4
"C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Randy Travis - Forever And Ever, Amen (Official Music Video).f140.m4a",country,"Randy Travis - Forever And Ever, Amen (Official Music Video)","C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Randy Travis - Forever And Ever, Amen (Official Music Video).f397.mp4"
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Rehab - Bartender Song (Sittin' At A Bar).f140.m4a,country,Rehab - Bartender Song (Sittin' At A Bar),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Rehab - Bartender Song (Sittin' At A Bar).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Ryan Robinette - Proof Is on Your Lips (Official Video).f140.m4a,country,Ryan Robinette - Proof Is on Your Lips (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Ryan Robinette - Proof Is on Your Lips (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Sam Hunt - Take Your Time (Official Music Video).f140.m4a,country,Sam Hunt - Take Your Time (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Sam Hunt - Take Your Time (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Scotty McCreery - Five More Minutes (Official Video).f140.m4a,country,Scotty McCreery - Five More Minutes (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Scotty McCreery - Five More Minutes (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Settle Down (Official Music Video).f140.m4a,country,Settle Down (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Settle Down (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Shania Twain - Any Man Of Mine (Official Music Video).f140.m4a,country,Shania Twain - Any Man Of Mine (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Shania Twain - Any Man Of Mine (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Shania Twain - Forever And For Always (Red Version) (Official Music Video).f140.m4a,country,Shania Twain - Forever And For Always (Red Version) (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Shania Twain - Forever And For Always (Red Version) (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Shania Twain - Man! I Feel Like A Woman (Official Music Video).f140.m4a,country,Shania Twain - Man! I Feel Like A Woman (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Shania Twain - Man! I Feel Like A Woman (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Shania Twain - That Don't Impress Me Much (Official Music Video).f140.m4a,country,Shania Twain - That Don't Impress Me Much (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Shania Twain - That Don't Impress Me Much (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Shania Twain - You’re Still The One (Official Music Video).f140.m4a,country,Shania Twain - You’re Still The One (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Shania Twain - You’re Still The One (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Steve Earle - Copperhead Road (Official Music Video).f140.m4a,country,Steve Earle - Copperhead Road (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Steve Earle - Copperhead Road (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Sugarland - Stay (Official Video).f140.m4a,country,Sugarland - Stay (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Sugarland - Stay (Official Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Teigen Gayse - If You Show Me Yours (Official Video).f140.m4a,country,Teigen Gayse - If You Show Me Yours (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\country\Teigen Gayse - If You Show Me Yours (Official Video).f137.mp4
